username, mac_address, start_time, usage_time, upload, download
panickyOrange5,1D:58:1D:0B:FC:A5,2022-12-04 20:16:56,19:20:23,8468300.51,2772821.69
shamefulThrush8,71:3B:18:4E:35:34,2022-11-10 20:51:03,4:02:44,4587714.29,2561586.96
sincereGelding1,27:40:71:5F:A1:13,2022-12-03 22:31:51,1:49:57,6235905.29,4868637.48
grizzledDunbird0,13:44:48:71:00:8B,2022-11-14 19:27:08,4:15:54,8871522.6,6991189.94
curiousSheep5,70:35:74:4A:0A:63,2022-11-16 10:57:24,15:56:07,3131341.45,6988680.92
superiorHyena1,4E:44:6D:5A:13:6A,2022-11-25 08:53:39,20:53:10,7864243.71,192769.49
anxiousJerky9,5C:53:06:2D:E3:84,2022-11-09 20:19:57,3:09:58,9066857.91,4019088.8
soreSardines3,03:32:1D:0D:F5:68,2022-11-03 08:59:06,9:05:37,6963596.48,6980355.5
emptyMacaw2,45:14:46:79:21:02,2022-11-22 10:50:12,19:28:00,8364310.37,8290328.52
boredPretzels9,47:7A:7F:7E:8E:FE,2022-11-21 12:02:37,8:25:44,539463.78,3700009.45
excludedBobolink5,7C:59:58:57:F2:86,2022-11-07 09:13:02,2:55:15,5760008.71,208735.39
bubblyPup3,64:49:78:40:44:7B,2022-11-20 06:37:28,12:29:18,3007255.16,8258226.01
pacifiedMeerkat8,49:47:18:35:A7:DC,2022-11-23 00:11:54,15:36:57,1719357.99,9876989.45
contentStork4,67:0C:2C:4D:90:6A,2022-11-07 17:13:44,16:21:59,3424420.45,7875655.45
blissfulOcelot7,2A:17:7C:3D:21:F2,2022-12-20 03:25:59,10:13:17,4402797.16,358151.54
innocentPlover9,72:11:63:4B:92:F0,2022-11-12 13:46:01,16:30:35,8752378.88,4893165.03
stressedFlamingo8,10:4B:7F:27:CE:08,2022-11-17 18:41:58,21:43:06,4625631.85,478773.33
dearBuzzard8,76:2E:1D:15:C1:C0,2022-11-25 10:16:41,0:47:34,2028727.27,6841353.42
decimalHeron7,24:34:21:77:A5:07,2022-11-01 21:27:48,21:27:48,1656850.39,769761.38
pleasedGarlic8,06:77:29:11:A3:FD,2022-11-11 17:57:30,4:17:13,9024498.55,8722832.22
solidPie9,35:4B:00:00:AC:AC,2022-11-25 14:25:38,16:03:56,2384831.44,7332320.09
grizzledDunbird0,13:44:48:71:00:8B,2022-11-20 19:00:07,11:23:35,419729.84,761894.82
gleefulIguana6,64:6C:37:4F:80:16,2022-11-14 19:00:48,0:33:01,6074632.16,6753424.75
gloomySeagull0,00:0E:02:5C:B8:67,2022-11-09 07:23:25,10:47:17,4364842.52,9838984.84
crushedDoves4,2C:0D:39:62:1C:C8,2022-11-14 17:37:32,22:33:35,6138001.86,6214033.13
grumpyEggs5,31:08:18:54:C6:0C,2022-11-30 02:13:27,10:08:30,7810434.78,5386422.65
peacefulEland1,29:54:05:1A:FD:F0,2022-12-04 10:06:52,20:33:02,8302001.26,8945371.41
offendedPonie5,77:17:2C:66:1F:C5,2022-11-29 05:24:42,0:34:18,9612847.69,1616328.13
aloofBagels1,23:42:4B:44:B6:55,2022-11-02 01:31:23,0:09:48,4892555.68,6012197.88
sugaryDotterel9,33:44:73:47:2A:93,2022-12-18 14:18:09,13:41:50,226736.34,5302990.03
needyChamois5,32:5D:00:14:5C:E6,2022-12-19 06:49:07,20:42:16,5123346.66,9997226.89
cynicalRelish5,6E:5F:58:38:AD:BF,2022-11-30 08:05:43,7:57:56,8865035.58,4175918.89
finickyDove5,4A:57:35:0A:A2:F6,2022-11-07 07:29:10,9:26:48,8667344.67,7745364.41
boredPretzels9,47:7A:7F:7E:8E:FE,2022-11-26 19:37:57,0:35:20,4299807.28,3653722.87
offendedLocust8,48:46:3C:30:D2:E5,2022-11-18 02:16:15,4:05:44,2152253.57,6467282.84
finickyBagels5,68:05:08:7A:21:ED,2022-11-01 02:14:15,2:14:15,5277901.6,411313.64
emptyCamel7,08:13:07:4E:40:4C,2022-12-19 14:12:39,15:45:39,7996145.19,6413958.9
worriedJaguar4,4D:0B:0F:44:81:30,2022-12-14 22:12:52,15:01:01,3979995.16,2459859.73
stressedTomatoe8,49:3C:0D:7A:87:C3,2022-12-09 06:20:44,23:35:51,801085.42,8206156.39
decimalBuzzard0,0B:75:33:2E:B7:61,2022-12-12 06:06:43,1:25:01,5183881.17,945688.36
dopeyDingo3,65:39:3A:7D:17:4B,2022-12-15 13:08:50,3:03:02,6243965.87,5311729.83
shyThrushe8,58:7A:51:69:E0:2C,2022-12-13 00:51:40,22:12:17,841826.91,4237077.96
murkyPorpoise4,58:54:30:4B:2B:2F,2022-11-04 13:15:21,7:42:26,8731251.81,9281691.27
superiorUnicorn9,1B:17:06:69:FE:05,2022-11-07 09:42:07,1:29:42,5088569.61,9267885.31
insecureOtter9,21:5C:1C:5F:D6:7E,2022-11-19 16:08:36,17:38:28,1743383.09,4818275.58
lyingOcelot5,13:2A:49:2C:B7:4C,2022-11-17 09:31:18,4:57:43,6308746.56,6449487.04
wakefulZebra4,0B:02:0A:6F:2B:9A,2022-11-17 11:54:05,0:47:25,8282610.93,2082019.49
thrilledCoconut4,29:4C:6B:2D:84:18,2022-12-10 12:02:45,3:58:16,3256568.46,5087238.27
ecstaticSnipe3,7A:15:10:51:E7:8D,2022-11-12 05:36:57,10:15:49,4289597.37,277782.0
holisticLlama3,6D:79:03:47:DC:4D,2022-12-11 21:58:25,3:36:17,3222391.37,7646376.14
dreadfulLemur7,25:59:21:4A:9A:78,2022-12-04 17:16:20,10:13:33,3282200.32,9227651.97
gloomySeagull0,00:0E:02:5C:B8:67,2022-11-02 10:50:41,20:47:59,8883230.14,2757225.4
empathicLapwing1,56:56:0C:1D:AF:1D,2022-12-20 03:49:12,7:23:08,5185564.64,3986728.47
annoyedEagle3,42:42:49:79:AB:4D,2022-11-07 10:04:32,8:30:16,6861905.27,9619706.41
curiousDingo2,63:4D:13:6D:72:97,2022-11-20 19:17:07,6:40:30,1232226.81,205101.64
lyingTruffle6,71:43:39:60:37:9A,2022-12-11 01:21:55,5:14:46,7405707.34,9732266.37
worldlyLizard1,75:0E:10:41:4B:BB,2022-12-02 06:22:03,16:03:38,7260187.66,5339590.42
troubledPlover1,4F:6A:40:60:5A:77,2022-11-27 00:33:47,15:34:28,7583965.74,8110022.94
dearLapwing0,38:38:75:17:58:87,2022-12-18 06:50:34,1:47:07,6789295.94,6892030.79
chicSausage7,24:50:09:6E:D4:AF,2022-11-21 03:37:38,3:01:20,923325.84,8672737.26
innocentIcecream3,6A:40:00:30:66:0C,2022-12-11 17:11:13,0:04:03,2006352.67,5962986.01
insecureCordial6,34:0F:23:57:48:CA,2022-12-06 19:18:51,11:44:11,1159438.97,141751.16
vengefulCoati4,50:01:64:12:0E:C3,2022-11-21 07:54:19,2:19:08,3380632.54,3360989.8
insecurePretzels0,19:77:37:38:C3:7A,2022-11-06 15:56:59,9:33:39,9407058.16,4634902.17
zestyLollies4,29:42:26:7B:3E:68,2022-11-14 06:40:59,14:40:21,4444804.73,8642591.34
resolvedBobolink6,2F:2B:64:24:CC:3D,2022-12-06 21:12:49,12:46:19,2474780.23,5576502.42
empathicCockatoo0,39:67:6C:34:12:51,2022-11-02 05:41:56,7:58:14,9724197.58,2458017.06
cautiousIcecream4,5B:50:29:32:41:26,2022-11-10 01:07:58,8:35:04,2774816.67,4072520.81
aloofDinosaur1,55:63:72:61:40:BD,2022-11-22 02:01:13,20:05:38,5968463.97,5035018.22
peskySheep6,55:68:2A:3B:8D:EE,2022-11-05 11:20:27,7:15:38,2528733.98,5701542.94
joyfulRuffs8,28:6F:62:32:54:F2,2022-12-06 13:53:54,19:59:48,2367006.97,8272205.8
puzzledGarlic8,22:68:5A:3E:1B:0E,2022-12-22 16:22:04,17:57:48,2526178.77,8113095.65
puzzledCockatoo3,25:23:0F:2B:61:AC,2022-11-11 00:56:03,7:54:36,2923445.11,1838550.22
brainyTacos6,70:06:31:77:F3:29,2022-11-16 11:20:07,15:26:23,4596479.99,3944066.37
truthfulOtter5,52:77:20:0D:A8:E4,2022-12-07 23:04:06,21:02:54,3609452.52,9643343.1
curiousSheep5,70:35:74:4A:0A:63,2022-12-14 11:17:35,11:51:33,7587580.65,8070498.33
bubblyLlama6,53:7F:19:01:01:A4,2022-11-03 14:38:53,11:19:41,3205600.22,7375511.04
puzzledBasmati8,16:48:08:3C:B1:33,2022-11-12 07:40:31,14:59:29,7799984.24,2606899.59
puzzledOrange7,43:16:4D:28:F5:FE,2022-12-08 15:38:52,23:42:25,1161080.17,5270615.52
spiritedMackerel1,49:6E:45:7A:80:EC,2022-12-04 13:37:31,5:42:42,917050.86,3796954.16
peacefulPlover9,79:7D:67:56:68:2E,2022-12-09 16:16:12,5:04:59,6419241.56,6913894.66
affectedOatmeal3,03:2A:57:62:DC:5C,2022-11-02 19:30:14,14:45:19,5940770.73,6067228.0
peskySeahorse1,02:39:5E:3B:8D:25,2022-11-28 16:41:44,22:17:41,6306368.94,686766.4
wrathfulPie8,0F:43:5E:14:57:21,2022-11-03 23:28:18,22:58:26,6972059.91,6817433.72
annoyedUnicorn7,33:6A:01:16:38:B0,2022-11-18 15:25:03,15:53:07,1390514.21,4950851.78
pluckyHeron9,1C:7A:40:44:E1:28,2022-12-19 07:29:23,4:09:51,6781488.2,3124451.86
cheerfulPup8,08:10:3B:05:7A:1A,2022-12-24 10:12:51,17:52:04,1327076.61,4377794.15
somberCaviar9,0D:5F:79:28:11:C9,2022-11-30 22:13:50,1:32:44,1911135.18,6820690.38
joyfulZebra5,2C:46:0B:3D:EE:59,2022-11-23 17:25:14,5:18:31,500657.64,6940813.55
holisticLion1,04:7A:2B:07:D9:BA,2022-11-11 14:26:23,12:34:42,4470488.98,7253412.71
cynicalRelish5,6E:5F:58:38:AD:BF,2022-11-07 06:52:17,21:16:12,5379993.89,6747037.36
forsakenPear0,4D:00:7A:35:47:05,2022-11-03 05:42:48,12:39:45,4294801.18,2074981.69
aloofOil1,1B:4E:59:22:51:22,2022-11-04 20:10:54,19:16:04,8548154.88,6777986.53
excludedChowder7,21:0A:49:6B:88:8D,2022-11-16 04:17:40,23:22:29,8445953.3,5044448.77
drearyOtter2,33:32:67:70:EA:C0,2022-11-08 17:16:52,5:56:30,3441884.7,6445513.45
decimalUnicorn4,74:0F:4A:32:1F:73,2022-12-10 01:39:22,2:12:52,4582001.7,5237894.35
joyfulToucan4,3B:4B:14:29:9A:CB,2022-12-03 13:38:03,0:14:56,8560099.24,6716329.8
pacifiedUnicorn5,3D:0F:3C:78:0F:9E,2022-12-03 10:17:07,7:32:03,3562207.61,7943394.5
eagerZebra2,45:09:35:47:7B:BD,2022-12-05 08:03:36,18:57:36,3561165.55,3667049.69
gleefulGnu2,11:74:2F:42:DE:3F,2022-12-04 15:10:01,22:28:05,6475659.81,3975030.39
blissfulEland2,3A:41:05:29:36:42,2022-12-07 13:06:43,23:59:17,5280236.52,352011.3
contentBaboon6,56:54:72:11:0D:E4,2022-11-06 04:34:49,14:55:24,51780.36,6543578.79
enragedFlamingo5,61:59:4B:6D:94:DC,2022-11-22 10:29:19,0:06:09,9793614.37,8767014.4
excitedWhiting3,0A:3A:3F:6E:58:EB,2022-12-01 16:16:18,19:09:40,8834532.23,1751452.59
dreadfulPoultry2,12:5B:4F:45:6A:BA,2022-12-02 11:41:18,16:06:02,4671907.88,1644321.47
peskyUnicorn0,7D:45:01:16:DB:F9,2022-12-03 14:22:46,21:24:10,6461271.6,6080692.03
mereCordial2,5E:21:7E:14:79:BA,2022-12-02 00:19:34,12:30:56,5314368.59,3050025.99
decimalBuzzard0,0B:75:33:2E:B7:61,2022-12-07 04:50:24,15:33:17,4081851.68,3361665.82
ecstaticTeal6,7B:73:1E:12:D7:AD,2022-11-23 22:08:07,10:50:15,1728534.33,6717744.13
annoyedMoth2,56:7B:06:55:76:68,2022-11-27 20:25:48,14:53:24,8656884.73,7789100.7
crushedViper6,6C:57:19:65:90:B6,2022-11-06 23:57:39,23:31:09,7969050.41,2987536.16
yearningRaisins5,3E:69:3C:0F:16:1E,2022-11-05 16:15:17,21:43:47,2781446.85,3075669.27
anxiousGranola6,44:64:00:44:6E:80,2022-11-19 05:23:27,13:49:38,5468603.38,5767689.49
wakefulGnu2,74:16:01:52:BB:E2,2022-11-12 16:23:37,17:26:08,3558757.43,9978545.13
soreThrush7,1A:74:11:1E:76:5D,2022-12-01 02:24:32,12:10:46,6847996.0,5109107.1
wakefulSausage4,36:6B:72:58:9B:F2,2022-11-02 20:57:37,0:08:47,13535.21,1741380.02
emptyTuna3,29:0E:1A:3C:26:E9,2022-12-12 20:28:02,21:47:16,2834104.58,4966067.72
affectedGelding2,41:00:1A:51:E1:A9,2022-12-12 22:25:50,18:10:15,5100670.14,8012001.43
cheerfulRuffs4,3D:2A:06:7A:BF:B0,2022-11-13 06:07:47,14:21:32,125144.1,2973051.13
euphoricApples8,19:42:78:62:59:23,2022-12-01 18:32:35,13:27:02,313074.74,672643.96
needfulSeahorse7,65:43:7F:7C:16:DA,2022-11-23 23:06:30,13:28:20,2824887.71,5633932.8
humorousWidgeon3,19:7D:15:36:71:7D,2022-11-18 07:15:25,0:13:18,5903758.27,341057.62
bubblyLlama6,53:7F:19:01:01:A4,2022-11-11 17:02:12,8:49:07,2407314.65,2550245.71
stressedIguana8,7D:15:06:66:4E:FB,2022-11-27 12:59:02,21:21:22,4289087.88,1144177.51
lovesickAntelope9,03:3C:16:3E:2E:0E,2022-12-13 12:26:39,14:37:40,2079146.81,4313872.97
scornfulEggs7,79:64:1E:49:F4:DB,2022-11-03 02:30:27,3:01:51,5307779.34,8252901.92
superiorUnicorn9,1B:17:06:69:FE:05,2022-11-21 05:45:10,9:18:27,698194.87,2718482.54
cruelTruffle1,63:6C:0C:3A:55:62,2022-12-12 15:01:49,21:42:28,5261570.37,5350564.87
crushedOryx0,60:05:52:46:21:66,2022-11-25 04:19:42,3:16:25,3263730.7,7950876.68
trustingGnu5,22:71:7E:49:9E:32,2022-11-25 20:20:03,5:33:49,6820911.78,3432104.77
insecureOtter9,21:5C:1C:5F:D6:7E,2022-12-04 00:22:27,19:56:16,4256599.69,188003.99
wakefulLollies8,0E:4F:08:26:49:E4,2022-11-05 16:15:53,9:05:38,729889.03,6138298.7
adoringGnu6,45:64:43:64:F0:EE,2022-12-09 07:52:17,9:16:52,5546365.83,2505748.2
holisticChile1,6F:3A:07:36:47:F2,2022-12-16 23:28:14,19:30:41,9163290.93,5428580.19
decimalFlamingo7,70:5B:1B:0D:01:B9,2022-11-03 19:04:43,2:16:33,4163323.4,7705817.6
dreadfulPepper7,0D:73:75:72:1E:AE,2022-11-10 23:56:53,21:16:05,7257629.16,1116194.77
giddyEland3,71:1D:2F:38:89:36,2022-11-05 09:55:08,13:31:50,2859898.5,727133.45
madRuffs2,77:59:3C:19:5B:BD,2022-11-16 23:18:34,15:38:59,6686887.45,6959254.31
jumpyOwl1,3E:32:7E:6C:F8:C8,2022-11-19 18:31:58,11:12:08,9676430.07,9900496.89
aloofGatorade6,5D:63:2A:55:76:F9,2022-11-13 12:35:13,17:50:55,4831620.51,5154312.98
enragedBittern9,58:6E:61:3E:58:48,2022-11-05 07:39:30,5:01:27,6275148.77,2087216.43
similarPolenta4,38:6A:04:14:DF:0B,2022-12-05 17:02:00,17:33:12,334291.42,4891368.22
holisticChile1,6F:3A:07:36:47:F2,2022-11-23 20:40:49,10:25:09,658154.74,4737504.71
stressedCheetah8,38:6F:32:2B:43:55,2022-12-05 22:36:37,10:05:15,8687002.1,927160.67
dopeyThrush6,18:70:52:71:99:3D,2022-11-08 19:59:42,4:29:29,5534439.88,139245.6
wrathfulToucan3,04:07:1F:31:2C:80,2022-11-09 23:17:17,14:30:54,7658470.64,381102.04
wornoutAntelope6,7C:42:72:14:84:15,2022-11-09 06:26:08,19:52:34,3489389.01,2713225.23
contentBaboon6,75:2A:4A:2E:C5:1D,2022-11-03 15:20:56,7:59:17,1256809.03,4171570.07
awedMallard6,04:0A:14:22:B8:E6,2022-12-18 02:09:36,1:09:14,7033474.69,7764470.6
cautiousIcecream4,27:15:4C:26:BD:DE,2022-11-04 14:23:15,19:28:59,2646898.94,6209439.74
dejectedBass2,68:5E:12:4B:4C:C3,2022-11-25 22:16:31,3:21:00,268579.63,1540437.01
mercifulHeron8,60:34:2B:64:49:4B,2022-11-24 03:14:31,5:49:37,6810073.1,6686058.28
peacefulTruffle5,1B:69:38:76:10:0C,2022-12-05 08:29:55,4:34:38,8195403.08,3822549.93
boastfulZebra7,73:06:69:06:0C:72,2022-11-07 19:00:36,16:46:32,6329028.22,6434897.81
guiltyBasmati4,1E:0B:25:3C:37:6E,2022-11-20 06:49:56,18:50:22,799837.3,9842222.31
cynicalDove2,4E:47:1F:03:9F:AD,2022-12-15 13:34:23,2:36:13,8518958.22,3070075.78
gloomyPear3,7F:54:17:11:97:29,2022-12-15 07:11:06,4:38:53,6409439.06,723591.98
wearyWildfowl9,1B:16:02:02:C1:67,2022-11-15 14:28:48,16:53:05,8149816.75,4102916.42
emptyOcelot4,7D:09:68:1E:45:93,2022-12-14 19:56:05,21:29:45,8546103.53,8342112.32
gloomyWildfowl8,2E:37:60:26:AB:B8,2022-12-13 13:17:07,22:55:09,7724644.19,1266390.58
worriedLion8,11:2A:6B:6F:FF:34,2022-11-28 09:33:43,19:31:04,5630485.16,5644400.89
trustingCrackers1,00:4F:4D:69:A2:EE,2022-12-19 23:17:22,10:52:59,2181094.44,7543492.3
panickySeahorse9,2B:59:33:49:DE:8A,2022-11-25 05:18:55,7:48:55,6730986.54,9242763.61
ardentHawk1,77:37:05:32:C5:61,2022-12-02 03:50:56,3:04:33,5519314.98,5104230.86
dearWigeon4,7F:08:27:6A:49:B0,2022-11-25 11:41:40,10:14:21,5471860.08,6937793.76
empathicLapwing1,35:7C:0D:4F:F5:AC,2022-11-30 09:14:41,8:16:38,4104246.83,3920756.49
alertLion9,5A:60:75:5A:B9:F9,2022-12-05 04:57:45,19:28:02,9832532.85,4202391.18
anxiousSeahorse9,64:4C:65:50:29:EE,2022-11-13 05:35:00,13:57:19,7490108.84,6920342.97
culturedMoth7,67:0F:43:71:FC:6A,2022-11-29 10:04:06,7:45:08,3760472.45,1836658.75
chicDinosaur5,55:11:4E:36:97:4C,2022-12-17 20:44:47,12:13:26,6121735.55,5816378.33
lazyFlamingo9,21:1E:2B:6E:F4:49,2022-12-02 04:36:08,21:58:35,1985959.27,3120691.63
offendedDingo2,44:2B:1C:01:F7:3C,2022-12-19 11:59:39,4:22:30,5151318.38,312692.17
mildTermite7,77:08:2E:56:A0:48,2022-11-05 02:53:48,20:33:00,7019840.73,4481140.31
brainyHeron5,7F:37:3A:26:22:B3,2022-11-19 19:03:22,5:22:00,4643226.9,9431514.51
pacifiedBasmati6,60:52:3C:2A:DD:9D,2022-12-18 17:59:59,4:01:42,1879315.55,4490094.77
needyEland9,79:7B:02:17:A9:CD,2022-12-13 07:32:29,13:42:03,7441510.41,4584447.14
cautiousMuesli0,7B:75:53:0B:92:F2,2022-11-26 07:27:40,7:50:19,9374804.0,4836763.92
holisticLlama3,18:2E:1C:0E:00:D2,2022-11-12 22:12:39,20:04:48,7719055.44,3155365.73
giddyToucan5,03:4B:72:6F:63:94,2022-11-19 06:21:46,12:09:15,6947350.86,6493202.87
mereVenison7,54:4C:2E:58:EE:39,2022-12-02 01:12:53,4:56:05,979562.55,9441812.42
blissfulEland2,4F:70:43:2A:C1:58,2022-11-03 17:29:12,23:25:39,264704.6,1046712.06
adoringMandrill8,63:49:6C:5A:64:B2,2022-12-12 12:31:54,8:58:14,141955.85,8656880.69
bubblyLlama6,2C:01:3E:63:4A:FC,2022-11-19 00:23:13,12:38:12,2245163.82,2102042.24
euphoricPiglet9,15:1D:6E:4D:7E:7A,2022-12-18 17:25:26,3:35:18,9835115.19,6485210.23
jealousWidgeon6,2C:47:62:15:BE:B7,2022-11-05 01:09:21,0:50:10,6830157.68,691772.82
annoyedCaribou5,1F:59:25:2E:A2:D8,2022-11-22 12:21:43,17:08:53,6544041.53,6920250.82
zestySyrup8,12:48:26:64:6E:33,2022-12-09 20:17:40,23:47:09,8406673.12,7500293.26
spiritedEland5,00:4F:49:04:99:C1,2022-12-14 14:33:56,0:54:59,4312482.16,9633704.17
ferventTacos5,53:3D:3A:35:47:1E,2022-11-15 21:51:21,14:29:18,5193388.53,1559576.54
ecstaticTruffle7,1B:30:69:71:DC:9F,2022-12-19 04:51:12,9:14:13,5327396.49,2858634.6
crushedViper6,07:27:63:3F:00:AF,2022-12-29 14:29:37,23:34:26,4988354.97,5827945.46
panickyTermite5,59:66:47:28:BF:21,2022-11-13 18:39:20,2:47:31,4926423.2,7680724.1
tautChile4,58:49:65:5B:54:A7,2022-11-12 03:36:08,10:18:28,1344161.27,3311777.35
jealousSeahorse4,17:6C:6D:73:88:3D,2022-12-03 09:26:03,3:46:32,1884997.44,4522195.46
emptyMacaw2,46:42:7A:69:E8:9B,2022-12-12 21:42:12,18:33:52,6373872.29,5402522.43
vengefulDunbird0,46:7D:28:4D:59:FD,2022-11-02 16:40:03,0:57:51,5384227.64,5163986.14
finickyDove5,00:5E:45:06:69:91,2022-11-27 14:08:11,1:38:22,931010.8,5217595.68
stressedPie9,5E:09:7E:3B:9A:13,2022-11-22 04:17:58,16:12:09,5363905.44,8978073.02
dopeyToucan8,54:56:64:1B:F1:DB,2022-11-17 12:48:17,4:53:34,7774781.31,9532326.32
wornoutGatorade1,33:02:02:15:AE:F4,2022-11-25 20:16:27,20:51:19,6607001.61,1658912.83
murkyJaguar6,6D:75:6A:0C:15:97,2022-11-10 03:16:13,0:05:21,4499967.52,2274199.57
holisticPudding9,7F:09:18:7B:6B:D9,2022-12-20 23:13:12,9:00:18,1594916.95,5794907.63
ecstaticFerret1,38:4C:4F:06:9C:C1,2022-11-06 05:07:34,16:02:49,1922158.39,4445681.78
panickyOil2,24:45:56:0E:FE:FD,2022-12-15 23:33:46,16:05:59,9462825.61,7874646.47
truthfulLocust7,7E:63:17:67:AF:C0,2022-11-02 23:39:23,17:36:33,2424630.23,8113915.39
thriftySheep7,5E:11:15:49:F8:10,2022-12-15 15:47:08,5:20:52,5230155.57,7108499.28
betrayedBagels8,0F:7A:6B:6D:B9:DC,2022-12-17 16:43:26,13:26:39,4920315.66,7344302.21
cynicalEland2,0A:58:20:44:43:45,2022-12-24 20:44:12,14:17:55,8806370.55,2715047.43
excludedChowder7,21:0A:49:6B:88:8D,2022-11-22 00:20:34,22:47:12,5018282.47,5043128.15
alertBaboon9,64:29:50:5C:8C:11,2022-12-06 09:11:55,8:56:37,5123293.17,6560026.43
jumpyDove5,08:13:42:30:80:A1,2022-12-17 01:00:18,8:57:37,5734684.79,709352.6
mereCordial2,5E:21:7E:14:79:BA,2022-11-30 14:46:39,9:31:48,7115889.55,6905935.36
jealousTuna3,12:4B:0D:32:11:EC,2022-11-06 06:13:55,4:46:03,1183847.43,5095621.04
amusedSardines7,7B:57:76:39:F6:32,2022-12-02 00:37:54,1:34:45,6822054.4,9823341.47
insecureOtter9,21:5C:1C:5F:D6:7E,2022-12-18 10:04:47,0:17:08,1925501.08,5350454.53
shamefulOtter0,72:04:37:72:0E:3A,2022-11-28 16:18:18,16:55:10,4238702.74,2897022.69
cheerfulTuna4,1D:67:5F:58:C9:7E,2022-11-20 20:14:13,18:26:40,3919142.13,3378441.59
peskyCaviar2,7C:02:67:15:0B:81,2022-11-30 10:26:58,12:39:06,2019356.13,8244776.86
stressedIguana8,7D:15:06:66:4E:FB,2022-11-20 02:34:42,1:19:10,2689480.87,1192808.42
worldlyTeal6,6F:66:50:75:37:71,2022-11-07 22:12:53,16:20:46,168024.38,1224384.2
enviousThrushe4,31:27:13:50:FC:73,2022-11-06 15:27:35,21:30:52,1570826.77,318527.83
artisticCheese1,45:0B:66:1F:B8:FC,2022-12-09 22:00:09,8:02:07,9927454.68,6120934.38
unhappySeagull7,20:61:4F:1E:BF:A2,2022-11-28 12:50:08,23:06:15,9868080.11,47068.12
dearPretzels7,44:0F:74:20:1C:C1,2022-12-03 08:04:49,10:21:10,3163649.17,2030078.15
culturedBaboon9,1E:0A:13:75:85:A8,2022-11-16 11:05:28,11:19:20,7149993.53,7560687.64
pluckyCod3,43:08:1A:31:71:9D,2022-11-06 01:07:24,11:40:02,818355.93,9617799.76
cautiousSnail7,78:6F:2C:76:62:7D,2022-11-24 03:11:02,11:11:27,2089293.08,7666046.25
morbidTacos7,5B:6C:6E:13:D0:22,2022-11-22 08:43:42,1:31:11,914817.77,1658725.19
chicMackerel0,22:71:23:46:07:F6,2022-12-06 15:36:30,12:22:25,990662.07,6330174.19
relievedChough7,7A:76:32:48:44:4A,2022-11-01 08:37:50,7:15:58,9258441.16,744703.42
amazedRuffs1,19:63:74:19:5A:DC,2022-11-24 16:07:46,21:46:32,8718021.8,9657490.87
ecstaticMackerel2,5E:7C:53:6D:17:2F,2022-11-23 05:13:31,1:00:49,5347855.12,3694088.86
obsessedBoars1,38:12:47:1A:CE:A7,2022-12-13 16:17:18,9:26:04,3148355.47,9120898.52
chicOwl9,58:59:40:69:E5:3E,2022-11-23 10:08:02,5:07:41,1014284.18,2155732.16
emptyRuffs6,43:06:01:0B:51:56,2022-11-02 10:41:06,1:57:58,4939179.32,2481224.85
shamefulBaboon3,60:17:03:41:70:AD,2022-12-14 23:22:21,4:46:06,9532787.35,3937272.76
dopeyDingo3,73:68:25:15:28:3B,2022-11-20 10:23:58,14:39:00,9870232.12,2650740.86
peacefulCamel3,19:69:1F:4B:01:96,2022-12-18 13:55:00,6:13:20,4418360.89,7759922.6
boredCur0,4C:1A:23:21:AE:1D,2022-11-15 19:36:37,15:21:55,3440900.23,223617.12
sugaryDotterel9,71:73:45:12:B2:B1,2022-12-01 21:25:33,10:18:33,4656230.66,4130278.43
cheerfulSeahorse6,05:65:39:2E:41:C4,2022-12-16 22:28:33,18:36:52,1949959.34,4111296.87
ecstaticIguana8,58:09:00:6C:DB:3B,2022-12-02 09:22:05,8:14:10,5895234.15,611318.67
troubledClam3,54:2D:26:4E:64:31,2022-11-20 04:26:34,22:27:40,4769742.88,6896762.74
pleasedChamois2,5B:2F:3E:69:D1:70,2022-11-24 11:32:49,21:56:34,9585178.78,5276589.07
crushedPear0,60:39:3B:5A:90:A6,2022-11-11 15:19:51,3:39:34,9863169.41,252203.69
truthfulWidgeon6,77:0B:64:6B:58:0E,2022-12-06 18:51:14,1:38:24,6133484.53,6367885.49
peacefulCurlew2,53:01:54:4F:C8:C9,2022-12-02 10:20:18,14:13:06,2937323.93,4953246.66
pleasedChamois2,07:56:30:0A:5A:C8,2022-12-06 16:50:30,15:07:18,425168.45,211822.01
puzzledGarlic8,28:07:5B:57:CE:E4,2022-11-05 10:38:25,16:41:05,1416605.3,9215806.57
shyThrushe8,58:7A:51:69:E0:2C,2022-11-07 09:54:22,10:29:05,2432653.46,9415176.39
murkyMandrill8,06:2A:69:35:43:9D,2022-11-18 18:21:00,12:56:49,7120997.06,2762924.74
affectedDoves5,79:23:31:44:CD:6F,2022-11-21 21:38:23,0:48:40,9861528.09,8268351.61
stressedUnicorn1,38:1A:2A:79:48:EE,2022-11-25 08:56:52,1:01:19,6346176.71,1876436.09
adoringBuzzard9,18:4B:71:78:DA:F6,2022-11-03 23:00:08,7:52:13,9727974.63,8883410.4
amazedDinosaur5,6C:1B:5F:5E:59:E4,2022-11-13 21:13:02,21:36:58,9404596.98,7925102.71
worldlyWasp5,3B:45:2A:05:7C:FF,2022-11-10 05:41:10,13:07:55,1180015.05,913715.48
guiltyTermite6,5E:13:3A:78:94:4F,2022-11-13 22:00:53,12:48:53,726339.01,1778184.74
